participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.accepted_offer,player.payoff_this_round,player.end_time,group.id_in_subsession,group.last_offer_id,subsession.round_number,subsession.start_time,subsession.expiry,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,3,,30.0,2,30,1715861969.5271995,8,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,2,,32.0,3,32,1715861969.6910713,10,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,1,,36.0,3,36,1715861969.4396434,10,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,2,,0.0,2,0,1715861969.586638,9,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,3,,0.0,1,0,1715861969.6646147,9,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,1,,0.0,2,0,1715861969.6252549,9,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,3,,32.0,3,32,1715861969.425598,10,4,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,2,,33.0,2,33,1715861970.0533938,12,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,1,,34.0,2,34,1715861969.544269,12,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,1,,34.0,2,34,1715861969.764102,11,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,3,,33.0,2,33,1715861969.7383366,11,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,2,,33.0,2,33,1715861969.4823716,11,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,3,,33.0,2,33,1715861969.512022,12,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,2,,32.0,4,32,1715862292.1417873,2,5,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,3,,32.0,4,32,1715862292.2605433,2,5,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,1,,36.0,4,36,1715862292.2120035,2,5,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,2,,33.0,2,33,1715862292.5827096,1,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,3,,33.0,2,33,1715862292.5546148,1,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,1,,34.0,2,34,1715862292.2442923,1,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,2,,33.0,1,33,1715862292.2754047,4,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,3,,33.0,1,33,1715862292.1756487,4,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,1,,34.0,1,34,1715862292.2891827,4,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,2,,33.0,1,33,1715862292.1595998,3,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,3,,33.0,1,33,1715862292.7330678,3,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,1,,34.0,1,34,1715862292.7478204,3,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,1,,34.0,1,34,1715862292.911064,6,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,3,,33.0,1,33,1715862292.7850702,6,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,2,,33.0,1,33,1715862292.9253268,6,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,2,,30.0,3,30,1715862292.302496,5,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,1,,40.0,3,40,1715862292.4100215,5,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,3,,30.0,3,30,1715862292.31498,5,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,1,,40.0,3,40,1715862292.1953232,8,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,3,,30.0,3,30,1715862292.4549713,8,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,2,,30.0,3,30,1715862292.4846876,8,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,2,,30.0,4,30,1715862292.4393995,7,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,3,,30.0,4,30,1715862292.7040172,7,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,1,,40.0,4,40,1715862292.5997236,7,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,1,,40.0,4,40,1715862292.718649,10,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,3,,30.0,4,30,1715862292.5695682,10,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,2,,30.0,4,30,1715862292.2272992,10,4,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,2,,33.0,2,33,1715862292.6142902,9,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,1,,34.0,2,34,1715862292.5417125,9,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,3,,33.0,2,33,1715862292.8792615,9,2,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,1,,34.0,2,34,1715862292.7631285,12,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,3,,33.0,2,33,1715862292.8966591,12,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,2,,33.0,2,33,1715862292.5286381,12,3,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,2,,33.0,1,33,1715862292.7978044,11,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,3,,33.0,1,33,1715862292.4245102,11,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,1,,34.0,1,34,1715862292.4699461,11,1,4,1715861991.9490736,1715862291.9491045,m7xcm95f,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,1,,34.0,1,34,1715862613.8132925,2,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,2,,33.0,1,33,1715862614.04839,1,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,3,,33.0,1,33,1715862614.5507245,1,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,2,,33.0,1,33,1715862613.902998,2,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,3,,33.0,1,33,1715862614.4360163,2,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,1,,34.0,1,34,1715862614.2827652,1,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,2,,33.0,1,33,1715862614.184393,4,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,2,,33.0,1,33,1715862613.9438467,3,1,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,3,,33.0,1,33,1715862613.7959266,3,1,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,1,,34.0,1,34,1715862614.0206943,4,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,3,,33.0,1,33,1715862614.146194,4,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,1,,34.0,1,34,1715862614.4654906,3,1,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,1,,34.0,1,34,1715862614.1594207,6,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,2,,32.0,5,32,1715862614.3195708,5,5,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,3,,32.0,5,32,1715862614.3026953,5,5,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,2,,33.0,1,33,1715862613.974909,6,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,3,,33.0,1,33,1715862614.1234872,6,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,1,,36.0,5,36,1715862613.8454561,5,5,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,2,,32.0,4,32,1715862614.563937,8,4,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,2,,33.0,1,33,1715862614.034575,7,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,1,,34.0,1,34,1715862614.075669,7,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,3,,32.0,4,32,1715862614.1718764,8,4,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,1,,36.0,4,36,1715862614.5768578,8,4,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,3,,33.0,1,33,1715862614.1980803,7,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,1,,30.0,1,30,1715862614.2603416,10,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,2,,30.0,3,30,1715862613.8738222,9,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,3,,30.0,3,30,1715862614.2222686,9,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,2,,35.0,1,35,1715862614.2452729,10,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,3,,35.0,1,35,1715862613.9608471,10,2,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,1,,40.0,3,40,1715862614.4524438,9,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,1,,34.0,1,34,1715862613.9301565,12,12,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,1,,34.0,1,34,1715862613.8886986,11,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,2,,33.0,1,33,1715862613.8594403,11,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,2,,33.0,1,33,1715862614.0616903,12,12,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,3,,33.0,1,33,1715862613.8301198,12,12,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,3,,33.0,1,33,1715862613.916399,11,3,5,1715862313.59838,1715862613.5984018,m7xcm95f,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,1,,34.0,1,34,1715862945.0303838,1,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,2,,33.0,1,33,1715862945.3908117,1,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,2,,33.0,1,33,1715862944.8864958,2,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,3,,33.0,1,33,1715862945.0929434,1,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,1,,34.0,1,34,1715862945.2539978,2,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,3,,33.0,1,33,1715862945.2677228,2,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,2,,33.0,1,33,1715862945.4688013,3,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,1,,34.0,1,34,1715862945.5574741,3,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,2,,33.0,1,33,1715862944.8485565,4,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,3,,33.0,1,33,1715862945.0780091,3,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,3,,33.0,1,33,1715862944.9473386,4,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,1,,34.0,1,34,1715862945.2814376,4,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,1,,34.0,1,34,1715862944.9867253,5,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,2,,33.0,1,33,1715862944.8702736,5,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,2,,30.0,3,30,1715862945.0623817,6,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,3,,33.0,1,33,1715862944.903389,5,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,1,,40.0,3,40,1715862945.4040563,6,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,3,,30.0,3,30,1715862945.5703778,6,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,2,,0.0,3,0,1715862945.376404,7,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,1,,0.0,0,0,1715862944.7924995,7,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,2,,33.0,2,33,1715862945.452957,8,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,3,,0.0,3,0,1715862945.0464916,7,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,1,,34.0,2,34,1715862944.9619548,8,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,3,,33.0,2,33,1715862945.1141179,8,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,1,,34.0,1,34,1715862945.0162504,9,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,2,,33.0,1,33,1715862944.810792,9,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,2,,0.0,3,0,1715862944.918662,10,4,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,3,,33.0,1,33,1715862945.211184,9,1,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,3,,0.0,2,0,1715862944.8312702,10,4,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,1,,0.0,3,0,1715862945.0014687,10,4,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,2,,33.0,3,33,1715862945.2260737,11,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,3,,33.0,3,33,1715862945.240494,11,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,1,,34.0,1,34,1715862945.4177375,12,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,1,,34.0,3,34,1715862944.9320228,11,3,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,2,,33.0,1,33,1715862945.1856418,12,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,3,,33.0,1,33,1715862945.4339755,12,2,6,1715862644.5828853,1715862944.582912,m7xcm95f,,,,,0
